2018-09-20,522,2029,9,1
2018-09-20,522,2029,10,3
2018-09-20,526,2030,5,3
2018-09-20,526,2030,6,1
2018-09-20,526,2030,18,1
2018-09-20,530,2031,1,1
2018-09-20,530,2031,6,2
2018-09-20,534,2032,7,2
2018-09-20,551,2033,0,2
2018-09-20,551,2033,4,2
2018-09-20,551,2033,18,1
2018-09-20,564,2034,5,2
2018-09-20,564,2034,6,2
2018-09-20,564,2034,7,1
2018-09-20,564,2034,9,1
2018-09-21,6,2035,6,3
2018-09-21,18,2036,17,2
2018-09-21,18,2036,18,3
2018-09-21,30,2037,3,1
2018-09-21,30,2037,8,1
2018-09-21,45,2038,0,3
2018-09-21,45,2038,3,2
2018-09-21,45,2038,16,3
2018-09-21,65,2039,3,3
2018-09-21,65,2039,5,1
2018-09-21,65,2039,8,1
2018-09-21,65,2039,16,1
2018-09-21,68,2040,12,2
2018-09-21,68,2040,13,1
2018-09-21,68,2040,16,2
2018-09-21,80,2041,1,1
2018-09-21,80,2041,8,2
2018-09-21,80,2041,13,3
2018-09-21,94,2042,1,3
2018-09-21,94,2042,6,3
2018-09-21,94,2042,9,1
2018-09-21,94,2042,14,2
2018-09-21,97,2043,3,3
2018-09-21,102,2044,8,3
2018-09-21,102,2044,17,3
2018-09-21,104,2045,15,3
2018-09-21,104,2045,18,1
2018-09-21,108,2046,1,2
2018-09-21,108,2046,6,3
2018-09-21,108,2046,14,3
2018-09-21,108,2046,18,3
2018-09-21,119,2047,0,2
2018-09-21,119,2047,18,2
2018-09-21,144,2048,1,2
2018-09-21,144,2048,9,3
2018-09-21,144,2048,10,1
2018-09-21,144,2048,17,1
2018-09-21,163,2049,6,1
2018-09-21,163,2049,10,2
2018-09-21,171,2050,6,1
2018-09-21,191,2051,5,2
2018-09-21,191,2051,11,1
2018-09-21,191,2051,15,1
2018-09-21,193,2052,12,1
2018-09-21,193,2052,17,1
2018-09-21,204,2053,12,1
2018-09-21,204,2053,15,1
2018-09-21,234,2054,1,3
2018-09-21,234,2054,8,2
2018-09-21,293,2055,4,1
2018-09-21,295,2056,4,1
2018-09-21,295,2056,6,2
2018-09-21,295,2056,11,1
2018-09-21,295,2056,18,3
2018-09-21,311,2057,0,1
2018-09-21,311,2057,9,3
2018-09-21,311,2057,11,2
2018-09-21,311,2057,17,3
2018-09-21,327,2058,12,1
2018-09-21,327,2058,13,2
2018-09-21,327,2058,14,3
2018-09-21,333,2059,3,2
2018-09-21,337,2060,4,3
2018-09-21,337,2060,9,3
2018-09-21,337,2060,14,3
2018-09-21,337,2060,16,2
2018-09-21,364,2061,0,2
2018-09-21,364,2061,18,2
2018-09-21,396,2062,3,1
2018-09-21,396,2062,6,2
2018-09-21,396,2062,15,3
2018-09-21,405,2063,1,3
2018-09-21,405,2063,10,3
2018-09-21,405,2063,17,3
2018-09-21,412,2064,6,1
2018-09-21,412,2064,7,3
2018-09-21,412,2064,10,3
2018-09-21,412,2064,12,2
2018-09-21,415,2065,0,2
2018-09-21,415,2065,7,1
2018-09-21,415,2065,16,3
2018-09-21,421,2066,8,2
2018-09-21,421,2066,9,2
2018-09-21,421,2066,12,3
2018-09-21,423,2067,2,2
2018-09-21,465,2068,1,2
2018-09-21,465,2068,3,1
2018-09-21,465,2068,4,2
2018-09-21,465,2068,10,2
2018-09-21,497,2069,15,1
2018-09-21,507,2070,12,2
2018-09-21,507,2070,13,2
2018-09-21,507,2070,14,1
2018-09-21,531,2071,4,1
2018-09-21,531,2071,8,2
2018-09-21,531,2071,10,2
2018-09-21,531,2071,16,1
2018-09-21,543,2072,0,1
2018-09-21,543,2072,2,1
2018-09-21,543,2072,5,2
2018-09-21,543,2072,11,2
2018-09-21,552,2073,2,3
2018-09-21,552,2073,4,3
2018-09-21,552,2073,13,3
2018-09-21,553,2074,7,1
2018-09-21,565,2075,5,3
2018-09-21,565,2075,9,1
2018-09-21,565,2076,6,1
2018-09-21,565,2076,12,1
2018-09-21,565,2076,15,3
2018-09-21,566,2077,0,1
2018-09-21,566,2077,1,2
2018-09-21,566,2077,2,1
2018-09-21,566,2077,12,1
2018-09-21,567,2078,11,1
2018-09-21,567,2078,14,3
2018-09-22,2,2079,5,1
2018-09-22,2,2079,9,2
2018-09-22,2,2079,16,2
2018-09-22,2,2079,17,3
2018-09-22,35,2080,7,3
2018-09-22,35,2080,9,3
2018-09-22,35,2080,17,3
2018-09-22,70,2081,12,1
2018-09-22,70,2081,13,2
2018-09-22,77,2082,9,2
2018-09-22,77,2082,10,2
2018-09-22,77,2082,11,2
2018-09-22,77,2082,16,1
2018-09-22,99,2083,2,1
2018-09-22,99,2083,5,1
2018-09-22,100,2084,4,1
2018-09-22,100,2084,8,2
2018-09-22,100,2084,10,1
2018-09-22,100,2084,11,3
2018-09-22,106,2085,4,2
2018-09-22,106,2085,7,1
2018-09-22,106,2085,8,1
2018-09-22,119,2086,0,1
2018-09-22,119,2086,11,1
2018-09-22,119,2086,17,1
2018-09-22,134,2087,5,3
2018-09-22,134,2087,8,1
2018-09-22,148,2088,1,3
2018-09-22,157,2089,14,2
2018-09-22,210,2090,17,2
2018-09-22,216,2091,2,2
2018-09-22,216,2091,14,2
2018-09-22,216,2091,15,1
2018-09-22,332,2092,0,1
2018-09-22,332,2092,10,3
2018-09-22,332,2092,13,2
2018-09-22,332,2092,14,2
2018-09-22,347,2093,2,2
2018-09-22,347,2093,15,2
2018-09-22,367,2094,0,2
2018-09-22,367,2094,4,3
2018-09-22,367,2094,10,3
2018-09-22,367,2094,12,3
2018-09-22,405,2095,17,3
2018-09-22,416,2096,9,2
2018-09-22,416,2096,12,3
2018-09-22,420,2097,5,1
2018-09-22,420,2097,8,3
2018-09-22,420,2097,16,2
2018-09-22,441,2098,1,2
2018-09-22,441,2098,6,2
2018-09-22,441,2098,15,1
2018-09-22,449,2099,15,1
2018-09-22,449,2099,17,1
2018-09-22,459,2100,4,3
2018-09-22,459,2100,9,1
2018-09-22,459,2100,10,3
2018-09-22,465,2101,5,3
2018-09-22,465,2101,12,2
2018-09-22,465,2101,13,2
2018-09-22,465,2101,16,3
2018-09-22,505,2102,1,2
2018-09-22,505,2102,2,1
2018-09-22,505,2102,4,2
2018-09-22,505,2102,8,3
2018-09-22,565,2103,8,3
2018-09-22,568,2104,1,3
2018-09-22,568,2104,7,2
2018-09-22,568,2104,10,1
2018-09-22,568,2104,11,3
2018-09-22,569,2105,2,3
2018-09-22,569,2105,10,2
2018-09-22,569,2105,14,1
2018-09-22,569,2105,18,3
2018-09-22,570,2106,5,2
2018-09-22,571,2107,4,3
2018-09-22,571,2107,7,2
2018-09-22,571,2107,10,3
2018-09-22,571,2107,15,2
2018-09-22,572,2108,4,2
2018-09-22,572,2108,17,2
2018-09-22,573,2109,12,2
2018-09-22,573,2109,14,1
2018-09-23,0,2110,8,1
2018-09-23,0,2110,10,1
2018-09-23,0,2110,11,2
2018-09-23,0,2110,17,1
2018-09-23,33,2111,1,1
2018-09-23,45,2112,9,3
2018-09-23,58,2113,4,1
2018-09-23,58,2113,12,1
2018-09-23,58,2113,14,1
2018-09-23,58,2113,17,2
2018-09-23,62,2114,16,3
2018-09-23,78,2115,4,1
2018-09-23,78,2115,11,3
2018-09-23,78,2115,12,1
2018-09-23,78,2115,18,1
2018-09-23,88,2116,0,2
2018-09-23,88,2116,13,3
2018-09-23,88,2116,14,3
2018-09-23,112,2117,14,3
2018-09-23,118,2118,12,2
2018-09-23,124,2119,7,3
2018-09-23,124,2119,8,1
2018-09-23,124,2119,11,1
2018-09-23,133,2120,0,2
2018-09-23,133,2120,12,2
2018-09-23,149,2121,9,3
2018-09-23,159,2122,2,2
2018-09-23,159,2122,8,1
2018-09-23,159,2122,13,2
2018-09-23,159,2122,18,1
2018-09-23,167,2123,4,2
2018-09-23,168,2124,3,3
2018-09-23,168,2124,6,3
2018-09-23,168,2124,13,3
2018-09-23,172,2125,4,1
2018-09-23,172,2125,13,2
2018-09-23,172,2125,15,1
2018-09-23,191,2126,0,2
2018-09-23,191,2126,7,3
2018-09-23,191,2126,11,2
2018-09-23,191,2126,16,2
2018-09-23,218,2127,16,3
2018-09-23,245,2128,2,1
2018-09-23,245,2128,10,2
2018-09-23,245,2128,17,3
2018-09-23,253,2129,7,3
2018-09-23,253,2129,17,2
2018-09-23,276,2130,4,1
2018-09-23,276,2130,10,2
2018-09-23,276,2130,14,1
2018-09-23,276,2130,18,1
2018-09-23,298,2131,4,2
2018-09-23,298,2131,14,3
2018-09-23,307,2132,1,1
2018-09-23,307,2132,13,3
2018-09-23,307,2132,17,3
2018-09-23,307,2132,18,3
2018-09-23,311,2133,3,1
2018-09-23,311,2133,14,2
2018-09-23,343,2134,2,2
2018-09-23,349,2135,13,1
2018-09-23,354,2136,3,3
2018-09-23,393,2137,4,2
2018-09-23,393,2137,8,1
2018-09-23,414,2138,1,1
2018-09-23,414,2138,2,1
2018-09-23,414,2138,6,1
2018-09-23,414,2138,14,1
2018-09-23,431,2139,1,1
2018-09-23,431,2139,7,2
2018-09-23,431,2139,12,3
2018-09-23,431,2139,15,1
2018-09-23,438,2140,9,3
2018-09-23,442,2141,1,2
2018-09-23,442,2141,6,2
2018-09-23,442,2141,14,2
2018-09-23,442,2141,18,3
2018-09-23,443,2142,18,3
2018-09-23,449,2143,1,2
2018-09-23,449,2143,7,1
2018-09-23,449,2143,12,2
2018-09-23,449,2143,17,1
2018-09-23,469,2144,9,2
2018-09-23,469,2144,16,1
2018-09-23,469,2144,18,3
2018-09-23,486,2145,0,2
2018-09-23,486,2145,11,1
2018-09-23,486,2145,15,1
2018-09-23,489,2146,10,3
2018-09-23,489,2146,15,3
2018-09-23,489,2146,16,2
2018-09-23,518,2147,3,3
2018-09-23,518,2147,15,2
2018-09-23,518,2147,18,1
2018-09-23,528,2148,4,1
2018-09-23,528,2148,7,2
2018-09-23,528,2148,12,2
2018-09-23,574,2149,3,1
2018-09-23,574,2149,4,3
2018-09-23,574,2149,9,1
2018-09-23,575,2150,6,1
2018-09-23,575,2150,11,1
2018-09-23,575,2150,12,1
2018-09-23,576,2151,0,1
2018-09-23,576,2151,8,3
2018-09-23,577,2152,2,1
2018-09-23,577,2152,4,3
2018-09-23,577,2152,17,3
2018-09-23,577,2153,10,1
2018-09-24,21,2154,0,3
2018-09-24,21,2154,3,1
2018-09-24,21,2154,18,1
2018-09-24,23,2155,1,1
2018-09-24,23,2155,3,2
2018-09-24,26,2156,8,1
2018-09-24,33,2157,2,3
2018-09-24,33,2157,8,2
2018-09-24,33,2157,14,1
2018-09-24,37,2158,6,1
2018-09-24,37,2158,10,3
2018-09-24,37,2158,12,3
2018-09-24,37,2158,16,3
2018-09-24,134,2159,10,3
2018-09-24,134,2159,12,2
2018-09-24,134,2159,17,2
2018-09-24,154,2160,3,3
2018-09-24,154,2160,5,1
2018-09-24,154,2160,18,2
2018-09-24,196,2161,0,3
2018-09-24,196,2161,1,2
2018-09-24,196,2161,5,1
2018-09-24,197,2162,4,1
2018-09-24,197,2162,9,1
2018-09-24,197,2162,10,1
2018-09-24,197,2162,15,3
2018-09-24,209,2163,2,1
2018-09-24,209,2163,12,2
2018-09-24,209,2163,13,3
2018-09-24,233,2164,18,1
2018-09-24,238,2165,1,1
2018-09-24,238,2165,5,3
2018-09-24,238,2165,13,3
2018-09-24,238,2165,17,3
2018-09-24,244,2166,8,3
2018-09-24,244,2166,14,3
2018-09-24,244,2166,15,3
2018-09-24,244,2166,17,3
2018-09-24,270,2167,2,2
2018-09-24,270,2167,6,3
2018-09-24,270,2167,16,2
2018-09-24,276,2168,13,3
2018-09-24,276,2168,14,2
2018-09-24,276,2169,9,2
2018-09-24,276,2169,11,1
2018-09-24,293,2170,2,2
2018-09-24,293,2170,12,3
2018-09-24,332,2171,0,1
2018-09-24,332,2171,6,3
2018-09-24,332,2171,14,1
2018-09-24,332,2171,15,3
2018-09-24,354,2172,2,2
2018-09-24,354,2172,6,2
2018-09-24,354,2172,16,2
2018-09-24,354,2172,17,1
2018-09-24,358,2173,3,3
2018-09-24,358,2173,10,3
2018-09-24,409,2174,14,2
2018-09-24,409,2174,15,2
2018-09-24,409,2174,17,2
2018-09-24,430,2175,4,1
2018-09-24,430,2175,10,3
2018-09-24,430,2175,13,2
2018-09-24,453,2176,0,3
2018-09-24,453,2176,9,3
2018-09-24,453,2176,18,1
2018-09-24,468,2177,4,1
2018-09-24,468,2177,10,2
2018-09-24,468,2177,15,2
2018-09-24,468,2177,16,2
2018-09-24,470,2178,4,1
2018-09-24,470,2178,10,1
2018-09-24,470,2178,17,3
2018-09-24,489,2179,0,2
2018-09-24,489,2179,8,3
2018-09-24,489,2179,14,1
2018-09-24,504,2180,1,3
2018-09-24,504,2180,10,1
2018-09-24,504,2180,17,1
2018-09-24,514,2181,2,3
2018-09-24,564,2182,1,1
2018-09-24,564,2182,9,3
2018-09-24,564,2182,13,3
2018-09-24,564,2182,18,2
2018-09-24,568,2183,3,2
2018-09-24,568,2183,5,2
2018-09-24,568,2183,17,1
2018-09-24,569,2184,3,3
2018-09-24,569,2184,10,1
2018-09-24,569,2184,13,2
2018-09-24,569,2184,18,1
2018-09-24,572,2185,5,1
2018-09-24,572,2185,16,3
2018-09-24,572,2185,17,2
2018-09-24,577,2186,2,1
2018-09-24,577,2186,17,3
2018-09-24,577,2186,18,1
2018-09-24,578,2187,3,3
2018-09-24,579,2188,6,2
2018-09-24,579,2188,10,1
2018-09-24,579,2188,11,3
2018-09-24,579,2188,18,2
2018-09-24,580,2189,10,3
2018-09-24,580,2189,12,2
2018-09-24,581,2190,3,2
2018-09-24,581,2190,15,1
2018-09-24,581,2190,16,3
2018-09-24,582,2191,18,3
2018-09-25,0,2192,5,1
2018-09-25,0,2192,6,1
2018-09-25,0,2192,10,3
2018-09-25,17,2193,1,1
2018-09-25,17,2193,9,1
2018-09-25,17,2193,14,1
2018-09-25,44,2194,3,1
2018-09-25,44,2194,7,1
2018-09-25,74,2195,5,2
2018-09-25,74,2195,10,1
2018-09-25,97,2196,2,1
2018-09-25,97,2196,11,1
2018-09-25,97,2196,14,2
2018-09-25,129,2197,16,2
2018-09-25,129,2197,17,3
2018-09-25,129,2197,18,3
2018-09-25,137,2198,0,2
2018-09-25,137,2198,4,3
2018-09-25,137,2198,6,1
2018-09-25,137,2198,17,2
2018-09-25,137,2199,13,1
2018-09-25,152,2200,1,3
2018-09-25,152,2200,5,2
2018-09-25,152,2200,10,3
2018-09-25,158,2201,2,2
2018-09-25,158,2201,6,1
2018-09-25,161,2202,4,2
2018-09-25,161,2202,6,3
2018-09-25,161,2202,9,1
2018-09-25,161,2202,11,1
2018-09-25,253,2203,7,3
2018-09-25,253,2203,9,1
2018-09-25,253,2203,13,2
2018-09-25,253,2203,16,2
2018-09-25,260,2204,12,2
2018-09-25,260,2204,13,2
2018-09-25,260,2204,14,3
2018-09-25,276,2205,15,2
2018-09-25,293,2206,0,1
2018-09-25,293,2206,5,1
2018-09-25,293,2206,11,2
2018-09-25,293,2206,17,1
2018-09-25,322,2207,14,3
2018-09-25,322,2207,18,1
2018-09-25,369,2208,3,2
2018-09-25,369,2208,12,2
2018-09-25,369,2208,16,1
2018-09-25,430,2209,2,2
2018-09-25,430,2209,3,1
2018-09-25,430,2209,11,3
2018-09-25,433,2210,10,3
2018-09-25,433,2210,18,1
2018-09-25,452,2211,8,1
2018-09-25,494,2212,13,1
2018-09-25,500,2213,2,1
2018-09-25,500,2213,7,1
2018-09-25,500,2213,14,3
2018-09-25,500,2213,17,2
2018-09-25,503,2214,2,1
2018-09-25,503,2214,17,2
2018-09-25,518,2215,2,1
2018-09-25,518,2215,6,2
2018-09-25,518,2215,7,2
2018-09-25,530,2216,7,3
2018-09-25,530,2216,12,2
2018-09-25,530,2216,17,2
2018-09-25,539,2217,7,3
2018-09-25,539,2217,13,1
2018-09-25,562,2218,5,3
2018-09-25,562,2218,6,2
2018-09-25,562,2218,7,1
2018-09-25,562,2218,17,2
2018-09-25,563,2219,8,1
2018-09-25,569,2220,8,3
2018-09-25,569,2220,14,1
2018-09-25,569,2220,16,2
2018-09-25,572,2221,6,3
2018-09-25,572,2221,10,3
2018-09-25,572,2221,12,1
2018-09-25,572,2221,17,3
2018-09-25,575,2222,9,2
2018-09-25,583,2223,6,2
2018-09-25,583,2223,10,2
2018-09-25,583,2223,13,2
2018-09-25,583,2223,16,3
2018-09-25,584,2224,1,3
2018-09-25,584,2224,6,2
2018-09-25,584,2224,14,1
2018-09-25,585,2225,6,1
2018-09-25,585,2225,9,2
2018-09-25,585,2226,1,3
2018-09-25,585,2226,4,1
2018-09-25,585,2226,10,1
2018-09-25,585,2226,18,1
2018-09-26,5,2227,11,3
2018-09-26,15,2228,1,1
2018-09-26,15,2228,9,3
2018-09-26,37,2229,5,3
2018-09-26,37,2229,7,2
2018-09-26,37,2229,16,3
2018-09-26,51,2230,5,1
2018-09-26,84,2231,10,3
2018-09-26,99,2232,4,1
2018-09-26,99,2232,5,2
2018-09-26,99,2232,10,2
2018-09-26,99,2232,15,2
2018-09-26,115,2233,1,1
2018-09-26,115,2233,16,3
2018-09-26,116,2234,1,3
2018-09-26,116,2234,3,1
2018-09-26,116,2234,8,2
2018-09-26,116,2234,10,1
2018-09-26,258,2235,0,1
2018-09-26,268,2236,15,1
2018-09-26,268,2236,17,1
2018-09-26,268,2236,18,1
2018-09-26,275,2237,6,3
2018-09-26,275,2237,12,1
2018-09-26,346,2238,0,1
2018-09-26,346,2238,5,2
2018-09-26,346,2238,7,3
2018-09-26,346,2238,11,1
2018-09-26,349,2239,5,3
2018-09-26,349,2239,7,1
2018-09-26,349,2239,10,1
2018-09-26,349,2239,16,1
2018-09-26,379,2240,10,1
2018-09-26,379,2240,15,3
2018-09-26,379,2240,16,1
2018-09-26,379,2240,18,1
2018-09-26,386,2241,7,3
2018-09-26,386,2241,12,2
2018-09-26,393,2242,0,2
2018-09-26,393,2242,2,1
2018-09-26,393,2242,14,3
2018-09-26,393,2242,18,2
2018-09-26,397,2243,13,2
2018-09-26,412,2244,5,2
2018-09-26,422,2245,7,1
2018-09-26,422,2245,10,1
2018-09-26,422,2245,11,2
2018-09-26,422,2245,13,2
2018-09-26,424,2246,0,1
2018-09-26,424,2246,12,2
2018-09-26,424,2246,14,1
2018-09-26,424,2246,18,3
2018-09-26,438,2247,3,3
2018-09-26,438,2248,10,3
2018-09-26,438,2248,15,1
2018-09-26,438,2248,17,3
2018-09-26,458,2249,0,3
2018-09-26,458,2249,12,3
2018-09-26,458,2249,17,3
2018-09-26,466,2250,6,2
2018-09-26,466,2250,15,1
2018-09-26,488,2251,1,1
2018-09-26,488,2251,3,2
2018-09-26,488,2251,14,3
2018-09-26,488,2251,17,3
2018-09-26,494,2252,3,3
2018-09-26,494,2252,8,3
2018-09-26,494,2252,12,2
2018-09-26,494,2252,18,1
2018-09-26,498,2253,9,1
2018-09-26,498,2253,14,1
2018-09-26,498,2253,18,3
2018-09-26,509,2254,9,3
2018-09-26,509,2254,13,1
2018-09-26,511,2255,0,2
2018-09-26,511,2255,11,2
2018-09-26,528,2256,5,2
2018-09-26,528,2256,10,2
2018-09-26,528,2256,14,1
2018-09-26,528,2256,17,1
2018-09-26,586,2257,6,2
2018-09-26,587,2258,1,1
2018-09-26,587,2258,2,1
2018-09-26,587,2258,13,3
2018-09-26,587,2258,16,1
2018-09-26,588,2259,10,3
2018-09-26,588,2259,18,3
2018-09-27,25,2260,9,1
2018-09-27,25,2260,11,1
2018-09-27,25,2260,15,2
2018-09-27,25,2260,18,2
2018-09-27,29,2261,9,3
2018-09-27,29,2261,17,2
2018-09-27,29,2262,6,2
2018-09-27,29,2262,12,3
2018-09-27,29,2262,13,2
2018-09-27,29,2262,14,2
2018-09-27,73,2263,2,2
2018-09-27,73,2263,9,1
2018-09-27,73,2263,14,3
2018-09-27,74,2264,4,1
2018-09-27,74,2264,8,2
2018-09-27,74,2264,14,2
2018-09-27,76,2265,5,2
2018-09-27,82,2266,5,2
2018-09-27,82,2266,16,3
2018-09-27,82,2266,18,1
2018-09-27,96,2267,13,3
2018-09-27,118,2268,8,3
2018-09-27,118,2268,11,1
2018-09-27,125,2269,1,1
2018-09-27,125,2269,9,1
2018-09-27,125,2269,12,2
2018-09-27,125,2269,14,3
2018-09-27,136,2270,5,1
2018-09-27,143,2271,0,3
2018-09-27,143,2271,6,1
2018-09-27,143,2271,9,3
2018-09-27,143,2271,16,1
2018-09-27,173,2272,3,3
2018-09-27,173,2272,11,3
2018-09-27,173,2272,13,1
2018-09-27,186,2273,17,1
2018-09-27,194,2274,5,3
2018-09-27,194,2274,14,3
2018-09-27,200,2275,5,3
2018-09-27,200,2275,7,3
2018-09-27,249,2276,6,2
2018-09-27,249,2276,16,3
2018-09-27,249,2276,17,1
2018-09-27,255,2277,10,3
2018-09-27,255,2277,12,3
2018-09-27,255,2277,16,1
2018-09-27,255,2277,17,1
2018-09-27,267,2278,0,3
2018-09-27,267,2278,11,3
2018-09-27,267,2278,15,3
2018-09-27,286,2279,16,1
2018-09-27,304,2280,2,1
2018-09-27,304,2280,5,2
2018-09-27,309,2281,5,2
2018-09-27,309,2281,10,2
2018-09-27,329,2282,0,2
2018-09-27,329,2282,4,1
2018-09-27,329,2282,10,3
2018-09-27,329,2282,13,2
2018-09-27,351,2283,2,2
2018-09-27,351,2283,5,1
2018-09-27,357,2284,1,2
2018-09-27,357,2284,5,1
2018-09-27,357,2284,12,3
2018-09-27,379,2285,1,3
2018-09-27,379,2285,11,1
2018-09-27,379,2285,18,3
2018-09-27,396,2286,3,3
2018-09-27,396,2286,13,3
2018-09-27,396,2286,16,3
2018-09-27,396,2286,17,1
2018-09-27,400,2287,2,1
2018-09-27,400,2287,7,3
2018-09-27,400,2287,9,2
2018-09-27,400,2287,12,1
2018-09-27,435,2288,15,2
2018-09-27,435,2288,17,2
2018-09-27,436,2289,11,3
2018-09-27,436,2289,14,2
2018-09-27,447,2290,10,2
2018-09-27,447,2290,18,2
2018-09-27,453,2291,2,1
2018-09-27,453,2291,14,3
2018-09-27,453,2291,16,3
2018-09-27,488,2292,9,1
2018-09-27,488,2292,13,1
2018-09-27,488,2292,18,3
2018-09-27,491,2293,0,3
2018-09-27,491,2293,10,2
2018-09-27,499,2294,2,2
2018-09-27,499,2294,6,3
2018-09-27,499,2294,14,3
2018-09-27,499,2295,3,2
2018-09-27,547,2296,14,1
2018-09-27,547,2296,18,3
2018-09-27,551,2297,6,1
2018-09-27,551,2297,17,1
2018-09-27,589,2298,0,1
2018-09-27,589,2298,6,1
2018-09-27,589,2298,7,1
2018-09-27,589,2298,12,2
2018-09-27,590,2299,0,2
2018-09-27,590,2299,2,2
2018-09-27,591,2300,8,3
2018-09-27,591,2300,14,2
2018-09-28,49,2301,10,2
2018-09-28,49,2301,12,2
2018-09-28,49,2301,18,3
2018-09-28,73,2302,2,1
2018-09-28,73,2302,4,2
2018-09-28,73,2302,9,2
2018-09-28,73,2302,10,2
2018-09-28,86,2303,8,2
2018-09-28,86,2303,15,2
2018-09-28,97,2304,2,3
2018-09-28,97,2304,8,1
2018-09-28,97,2304,16,1
2018-09-28,98,2305,6,1
2018-09-28,142,2306,2,2
2018-09-28,142,2306,3,3
2018-09-28,142,2306,14,1
2018-09-28,142,2306,16,1
2018-09-28,160,2307,0,3
2018-09-28,160,2307,9,3
2018-09-28,160,2307,12,2
2018-09-28,167,2308,0,2
2018-09-28,211,2309,11,3
2018-09-28,256,2310,4,3
2018-09-28,258,2311,3,1
2018-09-28,258,2311,8,1
2018-09-28,258,2311,10,2
2018-09-28,258,2311,11,2
2018-09-28,259,2312,4,3
2018-09-28,259,2312,8,2
2018-09-28,259,2312,13,3
2018-09-28,259,2312,16,3
2018-09-28,274,2313,11,3
2018-09-28,274,2313,13,3
2018-09-28,293,2314,2,2
2018-09-28,293,2314,3,3
2018-09-28,293,2314,11,3
2018-09-28,308,2315,3,3
2018-09-28,308,2315,7,3
2018-09-28,308,2315,11,1
2018-09-28,308,2315,16,3
2018-09-28,359,2316,5,2
2018-09-28,359,2316,7,2
2018-09-28,359,2316,9,2
2018-09-28,359,2316,14,3
2018-09-28,371,2317,2,1
2018-09-28,371,2317,13,2
2018-09-28,392,2318,8,3
2018-09-28,392,2318,11,3
2018-09-28,392,2318,12,3
2018-09-28,392,2318,16,3
2018-09-28,397,2319,5,3
2018-09-28,403,2320,14,1
2018-09-28,404,2321,7,1
2018-09-28,404,2321,8,1
2018-09-28,404,2321,10,3
2018-09-28,404,2321,17,2
2018-09-28,405,2322,3,2
2018-09-28,405,2322,6,3
2018-09-28,410,2323,6,2
2018-09-28,410,2323,7,3
2018-09-28,410,2323,9,3
2018-09-28,410,2323,16,3
2018-09-28,421,2324,2,2
2018-09-28,421,2324,8,3
2018-09-28,421,2324,10,2
2018-09-28,431,2325,0,3
2018-09-28,431,2325,15,3
2018-09-28,446,2326,4,3
2018-09-28,478,2327,5,2
2018-09-28,478,2327,16,1
2018-09-28,485,2328,5,2
2018-09-28,485,2328,12,2
2018-09-28,498,2329,7,1
2018-09-28,510,2330,5,3
2018-09-28,510,2330,11,3
2018-09-28,510,2330,16,3
2018-09-28,523,2331,11,3
2018-09-28,529,2332,18,2
2018-09-28,538,2333,0,3
2018-09-28,538,2333,2,2
2018-09-28,538,2333,10,3
2018-09-28,538,2333,11,1
2018-09-28,546,2334,1,3
2018-09-28,546,2334,6,2
2018-09-28,546,2334,8,3
2018-09-28,546,2334,12,3
2018-09-28,567,2335,10,3
2018-09-28,567,2335,12,3
2018-09-28,567,2335,15,1
2018-09-28,582,2336,16,3
2018-09-28,582,2336,18,2
2018-09-28,586,2337,2,3
2018-09-28,586,2337,6,2
2018-09-28,586,2337,8,3
2018-09-28,586,2337,14,1
2018-09-28,591,2338,2,2
2018-09-28,591,2338,14,1
2018-09-28,591,2338,17,2
2018-09-28,591,2339,11,3
2018-09-28,592,2340,0,3
2018-09-28,592,2340,9,3
2018-09-28,592,2340,17,2
2018-09-28,593,2341,17,3
2018-09-29,11,2342,1,1
2018-09-29,11,2342,8,3
2018-09-29,11,2342,15,3
2018-09-29,24,2343,0,1
2018-09-29,24,2343,1,2
2018-09-29,24,2343,10,2
2018-09-29,24,2343,11,1
2018-09-29,50,2344,5,1
2018-09-29,50,2344,9,2
2018-09-29,93,2345,4,3
2018-09-29,93,2345,6,2
2018-09-29,93,2345,13,1
2018-09-29,93,2345,18,3
2018-09-29,101,2346,7,1
2018-09-29,101,2346,9,3
2018-09-29,101,2346,12,3
2018-09-29,101,2346,15,3
2018-09-29,107,2347,8,3
2018-09-29,107,2347,13,3
2018-09-29,138,2348,8,1
2018-09-29,172,2349,3,2
2018-09-29,172,2349,7,3
2018-09-29,172,2349,15,3
2018-09-29,209,2350,2,1
2018-09-29,209,2350,6,3
2018-09-29,237,2351,2,3
2018-09-29,237,2351,8,2
2018-09-29,237,2351,10,3
2018-09-29,237,2351,12,2
2018-09-29,245,2352,1,2
2018-09-29,245,2352,3,1
2018-09-29,245,2352,5,3
2018-09-29,245,2352,16,1
2018-09-29,251,2353,0,1
2018-09-29,251,2353,8,3
2018-09-29,251,2353,13,3
2018-09-29,251,2353,15,3
2018-09-29,302,2354,13,1
2018-09-29,320,2355,3,2
2018-09-29,320,2355,6,1
2018-09-29,320,2355,10,3
2018-09-29,320,2355,16,2
2018-09-29,320,2356,11,2
2018-09-29,320,2356,15,1
2018-09-29,340,2357,12,3
2018-09-29,348,2358,0,3
2018-09-29,348,2358,4,3
2018-09-29,348,2358,17,2
2018-09-29,358,2359,11,3
2018-09-29,358,2359,13,3
2018-09-29,358,2359,17,2
2018-09-29,363,2360,7,2
2018-09-29,363,2360,9,2
2018-09-29,363,2360,12,3
2018-09-29,363,2361,2,3
